"fisc_wk_id","fisc_wk_strt_dt","mkt_lvl","rgn_shrt_nm","co_nbr","co_shrt_nm","bus_ctr_nm","itm_grp_nm","attr_grp_nm","prc_src_typ_cd","cust_nbr","cuisine_lvl_1_desc","ttl_cases","ttl_sales","ttl_lines","ttl_grs_prft"
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"016627",Latin,7.000,258.58,1,59.453
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"016676",Latin,2.000,67.52,1,10.626
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"016906","",3.000,113.34,1,23.920
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"016959",Mainstream American,3.000,98.25,1,-9.502
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"017112",Asian,2.000,77.74,1,20.846
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"017136",Bar or Brewery,1.000,32.75,1,-3.167
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"017144",Asian,2.000,69.90,1,10.286
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"017168",Latin,10.000,337.00,1,60.003
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"017372",Specialty American,2.000,63.38,1,16.696
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"018401",Asian,1.000,36.95,1,9.250
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"019595",Latin,1.000,31.44,1,4.768
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"020327",Asian,1.000,33.34,1,9.998
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"020462",Mainstream American,2.000,67.14,1,7.526
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"020656",Asian,2.000,75.76,1,18.866
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"020820",Latin,1.000,37.98,1,9.533
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"021698","",3.000,110.28,1,24.940
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"021815",Mainstream American,9.000,321.03,1,62.289
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"022022",Mainstream American,1.000,42.00,1,14.602
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"022098",Asian,2.000,68.98,1,12.086
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"022386",Bar or Brewery,3.000,98.25,1,-9.502
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"022920",Mainstream American,2.000,72.82,1,17.420
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"024048",Specialty American,1.000,32.38,1,5.708
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"024958",Specialty American,1.000,39.78,1,11.333
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"025121",Asian,3.000,95.94,1,6.520
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"025190",Asian,2.000,63.96,1,7.066
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"025310","",2.000,79.98,1,23.086
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"025511",Specialty American,3.000,107.82,1,21.119
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"025579",Specialty American,2.000,71.34,1,11.726
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"025593","",2.000,80.98,1,21.366
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"025664",Specialty American,1.000,37.98,1,9.533
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"025861",Asian,3.000,113.34,1,23.920
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"026361",Latin,10.000,342.45,2,60.057
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"026595",Sandwich & Deli,4.000,135.08,1,28.392
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"026639",Italian,3.000,113.37,1,28.920
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"026660",Latin,5.000,159.85,1,17.617
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"027643",Latin,3.000,110.64,1,21.220
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"027700",Specialty American,2.000,67.26,1,7.646
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"027702",Latin,1.000,34.99,1,11.648
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"027734",Mainstream American,4.000,131.00,1,4.370
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"027739",Latin,6.000,197.94,1,27.260
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"028004",Asian,7.000,223.79,1,50.406
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"028009",Beverages and Snacks,10.000,389.90,1,91.834
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"028069",Asian,4.000,126.76,1,33.392
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"028237",Beverages and Snacks,2.000,63.94,1,7.046
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"028474",Specialty American,1.000,35.94,1,7.493
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"028514",Latin,2.000,67.52,1,9.266
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"028839",Latin,3.000,122.94,1,37.600
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"029751",Latin,9.000,320.76,1,64.739
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"029753",Specialty American,8.000,267.20,1,80.465
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"030058",Beverages and Snacks,2.000,77.96,1,21.066
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"030090","",1.000,33.41,1,5.710
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"030356",Beverages and Snacks,5.000,188.90,1,46.667
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"030394","",4.000,143.80,1,30.013
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"030404",Specialty American,6.000,200.94,1,30.260
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031030","",10.000,325.00,1,32.373
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031238",Mainstream American,2.000,84.86,1,28.110
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031286",Latin,4.000,130.00,1,16.213
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031389","",4.000,143.93,2,30.739
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031426","",1.000,39.99,1,11.543
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031434",Latin,1.000,31.12,1,3.420
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031563",Beverages and Snacks,2.000,61.34,1,7.996
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031738",Latin,1.000,31.97,1,2.163
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031919","",10.000,299.50,1,15.034
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031921",Mainstream American,10.000,377.80,1,79.734
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"032050",Latin,3.000,97.50,1,12.160
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"032062",Latin,1.000,32.50,1,4.053
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"049288",Latin,5.000,184.70,1,39.746
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"071746",Asian,9.000,331.38,1,71.280
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"126425",Beverages and Snacks,8.000,247.92,1,20.347
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"211854",Beverages and Snacks,2.000,70.20,1,13.306
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"257790","",15.000,583.05,1,156.351
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"275743",Latin,6.000,198.84,1,20.000
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"281659",Latin,2.000,73.14,1,16.246
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"286161","",4.000,151.88,1,32.653
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"296616",Latin,11.000,390.87,2,98.375
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"316687",Latin,10.000,399.40,1,109.492
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"357012",Beverages and Snacks,16.000,575.68,1,120.534
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"385997",Mainstream American,25.000,709.75,1,76.253
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"386938","",21.000,671.37,1,45.431
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"409748",Beverages and Snacks,30.000,915.00,1,198.094
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"411892",Latin,3.000,109.50,1,24.160
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"413625",Beverages and Snacks,1.000,57.44,1,11.057
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"426429",Italian,2.000,70.70,1,24.016
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"429910",Specialty American,4.000,130.00,1,16.212
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"430553",Mainstream American,6.000,214.02,1,39.260
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"451062",Latin,2.000,73.14,1,14.886
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"452425",Mainstream American,7.000,258.93,1,59.803
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"454769",Asian,4.000,143.00,1,26.492
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"456616",Latin,2.000,67.52,1,10.626
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"460873",Specialty American,3.000,97.50,1,12.159
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"491803",Latin,10.000,364.70,1,131.280
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"538603",Latin,3.000,122.82,1,37.480
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"552968",Beverages and Snacks,12.000,394.68,1,53.320
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"556902",Specialty American,1.000,35.26,1,5.453
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"566703","",2.000,77.98,1,21.086
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"578195",Mainstream American,11.000,374.11,1,61.197
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"591164",Asian,3.000,101.67,1,16.330
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"595751",Asian,3.000,88.65,1,3.310
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"606319",Mainstream American,7.000,237.93,1,38.803
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"608232",Specialty American,16.000,837.60,1,95.477
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"610881",Asian,1.000,38.55,1,8.743
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"627133","",13.000,506.74,1,136.934
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"692947",Asian,6.000,203.64,1,32.960
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"694612",Latin,5.000,188.90,1,46.667
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"702597",Asian,6.000,190.14,1,43.428
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"706689",Latin,1.000,36.63,1,8.183
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"706697",Latin,1.000,36.63,1,8.183
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"710012",Asian,7.000,223.79,1,50.406
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"718965","",5.000,187.90,1,38.867
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"723882",Beverages and Snacks,8.000,292.32,1,59.306
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"732065","",10.000,357.00,1,72.534
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"732156",Latin,1.000,37.68,1,9.233
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"732420",Latin,5.000,179.75,1,37.516
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"732842",Latin,8.000,295.52,1,62.506
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"733840","",4.000,143.76,1,24.533
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"742189",Asian,2.000,69.50,1,11.246
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"745315",Asian,9.000,332.55,1,76.530
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"749481",Sandwich & Deli,2.000,69.12,1,12.226
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"760751",Beverages and Snacks,18.000,539.10,1,2.581
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"773184",Latin,1.000,34.87,1,11.528
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"779561",Sandwich & Deli,4.000,138.24,1,24.453
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"782003",Mainstream American,1.000,31.99,1,3.543
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"814814",Mainstream American,1.000,34.94,1,6.493
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"818310","",4.000,142.24,1,23.013
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"824615",Specialty American,3.000,95.91,1,10.570
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"825786",EMEA,3.000,116.85,1,31.510
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"828277",Mainstream American,4.000,142.68,1,26.172
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"847574",Asian,1.000,34.95,1,6.503
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"852426",Latin,7.000,241.71,1,42.583
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"862599",Italian,3.000,107.97,1,19.909
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"869040",Latin,13.000,467.87,1,80.384
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"869073",Latin,5.000,182.85,1,36.536
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"875237","",3.000,113.91,1,28.570
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"891242",Latin,8.000,255.76,1,28.187
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"895805","",5.000,169.95,1,27.717
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"907071",Beverages and Snacks,8.000,303.84,1,70.826
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"910273","",16.000,575.04,1,109.014
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"912469",Latin,3.000,110.82,1,21.400
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"919183","",6.000,183.00,1,29.628
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"919191","",5.000,152.50,1,25.800
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"931881","",4.000,143.00,1,23.773
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"934166","",4.000,143.80,1,30.013
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"943902",Latin,4.000,151.00,1,31.773
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"947739",Asian,1.000,38.55,1,8.743
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"948588","",12.000,442.56,1,84.880
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"951475","",2.000,75.94,1,17.686
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"967265","",7.000,265.79,1,66.663
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"969170",Latin,5.000,194.90,1,45.867
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"969683",Latin,1.000,40.94,1,12.493
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"974964",Asian,1.000,31.96,1,8.618
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"976423",Latin,12.000,383.64,1,42.280
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"977702",Latin,10.000,345.10,1,47.034
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"981423",Asian,2.000,75.94,1,19.046
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"983452",Asian,2.000,59.10,1,2.206
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"987347",Asian,3.000,88.65,1,3.310
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"990119",Latin,10.000,349.90,1,51.834
202250,2022-06-12,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"993253",Asian,2.000,55.70,1,2.356
202251,2022-06-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"001628",Asian,3.000,97.83,1,25.092
202251,2022-06-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"003129",Latin,1.000,39.28,1,9.035
202251,2022-06-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"010470",Latin,2.000,78.42,1,17.931
202251,2022-06-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"011477",Asian,5.000,139.95,1,18.720
202251,2022-06-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"011638",Mainstream American,11.000,441.87,1,129.091
202251,2022-06-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"011759",Asian,3.000,120.51,1,35.206
202251,2022-06-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"011846","",4.000,161.48,1,47.742
202251,2022-06-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"011852","",14.000,565.18,1,152.617
202251,2022-06-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"012554",Latin,1.000,39.21,1,8.965
202251,2022-06-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"012746",Asian,6.000,173.52,1,33.505
202251,2022-06-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"012747",Asian,6.000,173.52,1,33.505
202251,2022-06-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"013352",Asian,2.000,77.90,1,19.220
202251,2022-06-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"013620",Asian,2.000,77.90,1,21.031
202251,2022-06-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"013769",Asian,1.000,34.95,1,6.515
202251,2022-06-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"013820",Single-Focus American,10.000,339.90,1,48.315
202251,2022-06-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"014743",Asian,2.000,73.90,1,13.411
202251,2022-06-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"014872",Latin,3.000,113.97,1,23.236
202251,2022-06-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"015984","",6.000,241.02,1,59.553
202251,2022-06-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"016266",Asian,5.000,166.00,1,49.320
202251,2022-06-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"016273",Asian,5.000,201.85,1,50.628
202251,2022-06-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"016307",Asian,7.000,282.59,1,70.879
202251,2022-06-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"016436",Single-Focus American,2.000,80.74,1,20.251
202251,2022-06-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"016461","",2.000,67.98,1,11.111
202251,2022-06-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"016485",Asian,2.000,70.66,1,22.168
202251,2022-06-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"016627",Latin,3.000,117.84,1,27.106
202251,2022-06-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"016676",Latin,1.000,35.89,1,5.645
202251,2022-06-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"016959",Mainstream American,4.000,131.00,1,21.409
202251,2022-06-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"017112",Asian,2.000,77.90,1,17.411
202251,2022-06-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"017136",Bar or Brewery,2.000,65.50,1,10.704
202251,2022-06-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"017144",Asian,4.000,139.80,1,24.251
202251,2022-06-19,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"017284",Asian,1.000,34.00,1,5.565
